MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
8.8658,9,6.7276,4.1307,4319,3.9843,36.7312,-114.3538,427052
14.2098,12,5.6697,0.6909,689,3.0138,41.0264,-119.6805,736846
6.7124,32,4.2016,2.3599,232,1.5011,32.5511,-114.1358,349379
14.4761,31,6.8365,3.788,4410,1.0934,35.4816,-123.0174,720070
13.7222,17,6.2599,2.0401,3939,1.269,35.5956,-120.5502,665886
4.1432,23,9.1584,0.6877,439,4.0009,32.3767,-121.2231,252150
2.4364,10,6.3712,3.1612,3406,3.8175,38.4754,-114.0621,198973
2.8605,30,5.5694,1.0407,2784,3.9843,33.4205,-115.4134,121073
1.746,19,8.413,2.1646,1736,2.2288,35.4668,-116.6178,69414
2.775,26,2.8218,4.9574,1901,1.3597,41.8105,-114.8231,134327
10.7206,26,3.1921,2.2911,3418,3.8573,41.3014,-114.8435,523519
2.461,11,8.0522,4.2929,4373,4.6899,34.614,-122.0141,170486
5.8062,20,4.9812,4.3691,1565,2.8088,35.1496,-120.5875,311468
12.9058,45,4.6831,1.6827,2727,4.0573,37.403,-123.5178,601944
1.8142,4,8.9837,3.1798,4987,3.9123,34.8594,-120.9146,163749
12.4953,47,6.491,4.7636,3795,4.4148,39.2571,-116.8626,554472
5.305,12,8.2262,3.2285,574,1.1135,37.6711,-116.8701,310391
3.0952,25,8.2885,4.1596,2459,4.8212,36.7258,-119.5525,200879
10.906,10,2.0802,2.5815,3549,4.4614,41.5739,-122.3125,546512
9.9907,22,6.8833,3.737,2375,4.5059,34.1748,-123.5465,486593
13.3459,7,9.5726,0.5983,1927,4.9854,40.5856,-121.5097,744316
11.4235,24,5.3202,4.0436,2100,3.5579,39.2717,-123.1704,612630
12.347,2,7.5896,3.5233,879,1.3267,34.0118,-114.0963,670914
5.3075,32,6.1006,2.1148,2543,4.2912,33.8485,-122.5347,262405
3.8954,21,2.8436,2.3764,2219,1.5395,37.7751,-115.8789,181924
11.6333,7,2.7567,1.9698,3629,3.9516,32.8005,-120.2735,613609
12.3923,8,4.9045,2.8593,1185,2.6961,36.8083,-117.808,678679
14.8718,51,5.3469,0.989,1571,1.0265,35.372,-118.6243,685287
7.0703,38,5.5282,4.3021,1110,2.7431,40.5062,-123.438,368550
6.5222,21,9.595,2.6512,2663,4.1867,37.9681,-114.9333,398356
11.9816,8,1.9023,0.694,2611,1.3496,38.4019,-114.9962,577659
6.1008,25,4.4247,2.9883,4944,1.0088,35.2676,-121.0196,303203
14.0652,28,5.6309,4.6873,3020,2.811,34.1652,-122.6656,688259
13.0886,28,9.668,0.8936,3069,1.006,37.3689,-122.9851,673185
7.2914,31,5.5388,1.0544,207,4.739,41.4476,-115.5534,382006
11.6368,36,7.9775,2.2423,1481,4.2994,37.9507,-118.1645,571058
11.6863,25,7.7435,3.8103,3521,3.5205,32.1939,-120.2555,603917
2.8922,41,6.098,3.2208,2889,1.0693,41.6373,-120.5913,119034
13.6845,37,2.1763,2.5608,3143,3.2793,40.3375,-118.5361,646103
8.3209,38,2.9688,4.9674,1790,3.6843,40.8353,-121.28,371725
12.6572,51,3.1613,1.3361,4939,3.3498,36.5253,-123.8041,594840
5.8207,12,1.3479,4.1979,2628,4.7876,40.9628,-119.8497,255326
13.5896,37,4.413,1.0573,3588,4.3254,34.5907,-115.2393,613896
6.7542,37,6.4946,1.3082,4022,2.4604,40.016,-115.9698,393094
1.6463,31,2.2984,1.8295,2740,3.7792,38.1252,-114.8841,107762
13.7227,18,2.5753,4.4289,2180,2.8446,41.526,-117.3567,684602
2.7324,26,7.3629,2.4989,1675,4.7134,34.9633,-123.5018,155541
5.8107,6,2.5233,2.281,1373,3.4725,33.2351,-119.3342,318347
14.3258,9,2.218,2.7083,658,3.3283,39.17,-123.7875,673778
14.3332,11,9.8006,3.3391,4066,3.0028,41.8608,-114.3026,788027
9.2414,31,1.1326,2.4057,2832,2.511,33.4582,-117.1887,414429
10.0298,46,3.9287,4.8314,2430,1.5922,33.0176,-123.8377,424647
7.554,2,1.3144,1.109,2282,2.0957,36.3067,-114.3754,410303
5.4583,29,8.5424,2.6405,625,2.33,39.2028,-120.2704,314825
5.937,46,6.2518,2.3694,1749,1.6161,37.9661,-122.5095,275875
10.579,51,1.4316,3.6172,3893,4.2509,41.401,-116.7179,471440
11.6571,42,6.5383,4.8339,3540,1.0089,40.0925,-122.4722,536875
12.1863,5,2.1079,1.7979,1971,4.6631,37.726,-121.7831,633457
12.1598,23,5.4616,4.799,4617,1.5131,35.6112,-123.1253,607074
2.7313,36,7.0247,4.2246,2039,1.2039,40.3532,-116.982,140225
8.1747,7,2.3366,4.1472,3171,4.9807,36.8829,-121.8771,350469
2.277,13,5.4735,0.8288,246,4.9992,40.7512,-115.8422,160119
8.9186,42,5.1167,4.7326,3812,1.767,38.0055,-117.7993,386098
7.4607,10,9.2418,4.2752,2593,1.5352,39.0715,-120.1053,433105
13.484,36,9.9613,3.5806,3795,1.7911,32.4675,-114.2795,692555
6.2374,16,6.8903,1.0754,3455,3.0453,41.9037,-122.0265,401478
3.0804,15,8.6937,2.3902,1975,2.2847,39.5458,-116.3836,183184
3.4304,43,6.8219,4.281,1971,2.3455,37.82,-122.4682,125398
11.7804,19,8.8866,2.4689,3890,4.2383,37.3219,-121.7703,610002
9.8459,21,4.8994,2.464,627,4.5608,37.9947,-122.7174,508393
2.8652,35,6.4719,1.7156,226,4.8793,32.4591,-114.6433,136751
2.6354,15,8.6065,0.7303,4092,3.059,35.6461,-119.2536,122584
10.9631,48,9.2628,2.8085,3720,1.9845,32.8945,-115.6243,571917
2.4823,14,1.2221,3.9851,2304,3.2197,33.7541,-123.4379,152943
12.5951,29,1.9356,1.1573,264,4.4842,35.3301,-118.1594,656896
11.0343,5,9.3805,4.522,2466,1.1236,38.7265,-119.4944,584131
2.5982,49,6.1166,2.9988,2654,4.645,41.3063,-114.1264,106141
2.6453,18,9.9117,4.1553,3797,1.9062,41.8709,-116.0695,165434
14.8196,51,8.1337,3.5017,2852,2.242,39.511,-114.7231,763597
6.5527,1,8.3633,1.1073,785,2.4562,34.6878,-119.2559,378277
6.5037,27,4.4751,4.5797,2869,4.655,35.2236,-115.8921,309586
12.4728,27,3.3179,3.7317,2872,1.704,35.0707,-121.9209,656215
14.2879,25,6.3843,0.6601,1185,1.892,40.3854,-116.9829,743266
14.811,41,8.9113,3.1102,2070,3.9244,39.7453,-114.2964,795332
11.6706,21,7.5313,2.6606,3728,4.7388,32.6308,-117.8936,621724
6.5795,14,5.2496,4.3662,1324,1.4189,36.9466,-123.7787,331193
2.6273,20,7.7788,1.0525,3884,3.089,38.4177,-120.5483,168195
11.9915,28,7.2136,3.1588,1739,4.6578,32.1558,-118.0382,584369
9.0385,21,9.2175,1.8963,1936,4.5444,37.936,-122.8405,513832
7.227,23,3.372,1.6053,3658,4.7938,41.4139,-119.9822,375423
13.7358,11,2.0738,0.6014,797,4.6084,32.4738,-119.4906,674049
3.0012,2,5.2305,1.995,3266,2.2588,33.7109,-115.2051,207076
8.1504,20,4.2497,2.2824,3877,1.832,33.0332,-118.2956,408324
1.6533,24,9.7738,2.515,1366,4.6059,35.6932,-118.5239,126240
7.8269,25,1.0675,3.8062,4440,3.8478,35.6956,-120.3473,392653
2.2601,37,9.4004,2.3159,324,2.5141,41.557,-120.1602,107570
3.104,22,9.5957,1.3786,3866,3.8517,40.0044,-118.3663,216745
3.0866,24,1.4586,2.2917,2260,2.2288,38.3714,-122.365,146712
10.2643,15,9.0061,0.813,2838,3.3254,38.4222,-119.3139,576606
11.5716,12,5.237,4.8743,299,1.9333,38.6654,-118.9261,570775
9.3755,46,7.8954,0.7981,1938,3.247,33.7087,-117.1326,541790
14.4893,31,1.7133,1.4085,1419,4.6926,35.5421,-118.0516,728049
6.5608,43,9.5969,2.4261,2790,4.0858,38.4656,-120.7292,330809
5.3571,31,6.4679,4.7003,1217,3.6243,32.3343,-118.693,252970
13.2261,30,9.0882,1.3043,2350,1.9841,36.899,-123.8046,651948
4.5185,41,7.0567,2.299,1939,1.2535,40.3665,-117.127,223475
14.5035,20,5.8313,4.9519,221,3.8423,37.4509,-121.677,784862
1.6641,8,2.5525,3.2092,2768,3.3044,40.6517,-115.6726,45328
14.5934,44,2.6016,3.2656,3419,1.8504,39.4646,-116.7661,693352
2.0827,30,5.2531,4.8836,4599,4.739,37.3887,-122.4022,83142
13.5304,35,8.834,2.7774,1942,3.2081,35.7679,-120.7799,709275
8.624,21,2.037,0.5115,1589,3.2874,38.5581,-116.5241,439381
14.905,47,9.9855,0.6394,3397,2.195,36.9741,-116.9514,778538
2.4963,40,8.8832,3.5663,1835,4.5175,41.9423,-118.616,108604
8.977,28,4.533,1.4518,2317,4.5656,38.1046,-121.0527,436533
14.5856,39,3.2781,2.6532,4829,3.8606,34.5175,-118.7761,692316
8.5618,17,9.298,2.9812,4147,1.3971,41.6299,-114.0852,466370
9.9969,12,2.1089,3.5031,3398,1.3375,34.8705,-119.9694,514796
10.8926,50,4.1256,0.8769,223,2.8775,40.9077,-118.75,584717
7.6363,18,1.7552,3.9202,4415,1.5684,36.922,-115.972,347258
9.972,47,9.5812,4.6408,4898,2.3277,39.0493,-123.7181,486705
9.3882,28,6.5586,1.6509,3661,1.6854,34.0172,-114.8297,485447
13.6656,3,4.0256,2.212,3048,2.2405,37.594,-115.5225,706802
2.1135,51,3.4793,3.8472,230,4.7717,34.0109,-118.51,119645
5.293,15,4.9968,1.618,3194,4.0135,34.3755,-118.6456,249464
14.3306,16,1.8224,2.9401,3611,1.5532,33.6179,-114.8728,712605
13.5186,22,9.0041,3.4698,2409,3.6757,36.4936,-116.9467,740191
7.6514,49,5.5985,4.4567,3497,1.122,37.147,-116.3434,325114
9.8718,31,7.5259,2.0541,1803,4.9345,34.6261,-121.7029,554204
5.2446,31,3.1037,2.7169,1158,3.1268,38.1352,-123.9016,221689
4.0396,1,5.5337,1.3307,4592,3.0217,34.7105,-119.6062,200042
7.7599,11,2.8998,1.8842,4145,1.9613,37.2142,-122.9168,380702
6.2703,6,8.3449,0.9272,3494,2.8313,38.8575,-119.8482,389358
9.3794,23,7.9775,1.3894,2727,3.105,32.6004,-117.6848,457665
2.5494,9,2.3338,2.058,966,3.6328,40.6014,-117.9481,90339
14.6543,16,1.6706,2.4092,2066,1.1836,35.5779,-117.1042,741882
14.8138,38,8.4178,3.6809,782,2.3687,37.1684,-122.5845,749645
10.9252,44,1.9868,2.563,2661,2.548,36.458,-121.5641,514505
8.7373,19,5.9364,0.7207,1168,1.5966,41.4967,-117.032,478119
5.6786,45,5.8104,3.9009,1185,1.9591,33.8981,-122.1597,228787
12.4862,13,2.8265,2.8976,1033,1.9467,38.2687,-121.8444,605748
10.7439,32,6.3222,4.7273,3730,4.2415,40.2856,-117.2505,531667
3.6953,36,5.5248,3.3586,2847,3.7489,36.2855,-116.7282,156022
13.7975,9,5.5827,2.9027,1874,4.691,35.3519,-121.0805,708565
12.6043,46,4.2373,1.8249,1199,2.2396,33.1237,-115.2818,634733
14.3223,46,8.5459,1.5641,1096,4.5266,39.2078,-115.6529,689041
11.2972,49,1.7593,1.5352,3916,4.4552,39.8609,-118.0036,530307
9.7811,37,4.9476,2.3321,1412,2.7918,35.136,-115.7359,457039
7.1463,31,3.3383,1.2712,1349,3.5189,39.7584,-114.22,346190
14.0918,31,8.6359,4.2989,3395,3.3918,32.9977,-114.5986,713917
13.1919,19,3.0257,4.1234,1982,2.2313,36.3048,-122.723,645518
2.1105,2,7.9032,3.7798,4555,2.0483,34.7679,-120.2029,139265
1.856,45,6.5036,0.7194,3151,1.6758,34.7549,-116.7664,101766
6.5823,32,8.8731,0.8236,1677,4.3507,41.304,-123.1189,388272
12.4425,43,6.3441,3.3639,3926,3.1341,39.7638,-122.6311,571997
14.8282,34,6.0084,3.8704,1167,2.3535,39.6618,-119.9826,728259
3.5306,1,8.2102,0.6202,4135,3.04,36.9319,-123.9379,218637
9.5208,21,6.0624,1.8073,2588,1.3224,38.2163,-119.5894,448144
6.642,3,8.6009,1.1133,4231,1.4239,39.8598,-120.0721,362407
14.5938,27,1.4439,1.5408,4830,4.0374,34.666,-116.919,732973
12.8686,44,5.4563,2.8327,1819,4.605,34.9132,-123.0964,629901
12.8174,7,8.3142,0.9916,4567,2.2811,40.8352,-119.5777,704985
7.8274,33,8.6353,1.5343,2662,2.6367,34.2899,-114.3743,431632
7.1001,9,8.5065,3.0421,2517,2.4949,38.7998,-115.225,375641
5.191,30,6.4394,2.7865,3611,2.9162,41.1893,-116.8536,279334
2.2611,18,9.9457,4.3592,4132,2.6559,41.5228,-114.2198,120581
13.1738,26,2.6325,1.1776,3978,2.545,35.0319,-123.0811,664486
12.4742,20,2.5701,2.1645,3070,3.6398,41.5017,-121.4892,601189
14.9962,38,1.2954,4.6596,719,2.0885,33.3799,-122.594,665698
14.9546,41,9.904,4.0811,2214,4.7705,34.4258,-116.3633,774870
8.9983,31,4.1322,3.1881,2753,2.2339,36.0171,-115.4203,416386
11.8813,8,7.8585,3.9605,1444,1.8583,39.5959,-117.5881,643589
14.2543,23,1.5374,2.5177,4141,4.8876,32.8966,-121.4194,711067
12.9702,50,3.6882,4.5981,3686,1.9152,34.2247,-122.7721,524138
4.8392,25,6.6146,3.1985,1506,3.1467,36.7673,-118.5539,343207
7.5823,47,5.723,3.6304,2889,2.3157,32.7476,-122.5178,325200
3.2437,1,2.8697,3.4339,4232,1.3099,35.5267,-122.3811,176927
14.3797,46,5.1543,3.5274,1111,4.8117,38.1458,-118.4237,693952
9.6834,18,1.979,3.3848,4037,2.4971,39.726,-123.0287,469372
4.5867,19,5.8843,0.8319,2135,3.5793,37.0087,-114.8659,243274
10.568,51,1.8725,3.2173,1518,4.449,36.4829,-121.9396,520226
9.8447,42,6.7234,4.0253,950,3.2119,35.318,-115.7341,451753
6.3352,6,2.3982,0.5018,1854,3.8514,35.6839,-118.2546,360624
3.033,17,5.9238,4.5125,164,4.1384,37.3978,-122.4495,119217
10.5662,46,2.1621,4.7851,438,2.5262,35.961,-114.2726,480018
8.5242,45,4.6064,1.0769,3501,3.5151,35.1734,-118.8037,380472
11.9263,8,4.1665,2.9077,4175,1.8238,38.2339,-121.5445,619151
8.5222,42,7.8077,0.9977,1283,1.2213,41.9664,-121.7308,450235
13.0045,9,6.7705,1.7735,4122,4.9469,34.9336,-122.7032,704471
8.9507,37,9.4338,3.2967,4691,1.3704,33.2009,-118.3917,454212
9.0727,27,9.2972,1.8628,3784,2.7149,33.4735,-117.7987,483790
13.3348,36,7.525,2.145,2725,1.2696,38.0686,-118.1963,673045
6.947,6,7.9353,3.8576,2568,4.6908,37.5687,-115.5833,361273
3.3092,6,6.6242,3.0874,3953,1.4368,33.0675,-123.3081,254731
1.8886,45,7.225,2.8312,3611,4.146,36.1008,-123.7173,75542
11.6944,4,6.555,1.9588,1952,3.863,40.5421,-115.544,619086
9.8742,22,3.8059,3.6687,4577,1.1802,36.7792,-122.801,482551
11.0051,40,4.1562,2.4078,3041,3.8851,39.8181,-122.5545,523431
4.375,27,6.1726,4.5447,4505,4.8772,32.4634,-118.6169,226623
3.341,37,7.4816,3.2072,4464,3.084,36.9134,-119.933,124700
1.6964,2,4.6551,2.9224,1148,2.158,40.2408,-117.334,105795
6.2329,9,2.284,4.1141,1467,3.1799,38.0197,-122.0978,279341
9.4639,11,5.1348,2.6845,2131,1.484,33.1434,-115.5942,497407
6.7953,20,9.6687,1.7568,3271,4.8238,40.8465,-121.8288,432717
7.4059,43,2.9268,1.1979,2554,2.4613,33.852,-119.6829,393099
13.7061,39,6.8416,3.0282,2707,2.828,39.1198,-123.7766,674627
6.2014,14,9.8429,2.4119,1799,2.6056,32.7242,-114.3587,301866
8.4389,26,4.3861,2.2882,4585,1.1114,37.384,-121.0946,419661
12.0793,38,8.991,2.0723,819,1.1374,35.0054,-118.6737,617919
6.8533,30,8.7761,3.5223,3245,3.2495,41.7645,-119.2277,341556
9.8982,36,4.0514,2.8355,190,3.0093,40.9964,-119.9852,489409
13.1419,38,1.8867,2.9176,293,4.946,36.4078,-122.1913,636185
14.3185,35,2.6069,1.8866,3667,2.0529,40.5386,-117.8069,707162
3.4855,6,4.2917,3.2614,4395,2.4739,34.3939,-118.4438,169003
14.0089,3,9.6322,2.3158,1968,4.9514,37.2041,-119.5989,756476
8.1436,1,3.4701,3.9627,2731,1.1915,40.287,-118.5063,392543
4.9863,18,9.3418,2.8829,1918,3.5705,38.845,-117.4963,278681
7.6983,23,2.6323,1.8025,145,1.4066,36.4876,-115.3957,392987
14.7304,32,9.7283,1.1648,2061,4.7856,37.3541,-121.7056,765652
8.1503,29,3.6424,3.6497,1336,2.1524,34.9068,-116.2921,353733
5.9381,23,6.6978,2.17,2565,4.2564,37.6359,-115.8431,334380
10.0509,36,1.6272,0.7948,4353,4.645,33.3587,-116.5546,491199
4.742,6,3.697,4.6171,3855,4.3881,39.5693,-115.8184,286242
2.5242,17,2.8964,2.2399,1380,3.2276,41.9494,-118.2182,187907
3.2399,18,1.0308,3.8567,1856,4.8937,32.5197,-123.7806,178051
3.2286,31,2.4109,2.5651,2381,3.7064,39.9253,-117.0431,157466
3.5507,6,6.3379,4.5092,114,4.1446,40.3975,-115.3791,206886
3.3742,34,4.5093,0.6308,1026,1.9765,32.3385,-121.3631,151854
10.1518,44,7.5031,1.6673,796,2.6735,37.8479,-116.5565,575663
3.9554,44,7.0397,2.956,1332,3.3927,40.9275,-122.8816,209628
6.1665,27,8.1937,1.9545,2143,1.5832,37.6776,-117.5382,371907
13.6066,36,8.8032,3.8421,4230,4.8629,37.8819,-123.4286,696551
7.8985,48,8.3784,3.5979,1362,1.4388,41.9552,-118.5256,406747
10.512,42,5.0325,0.6149,280,3.9314,40.9793,-115.2303,536205
3.8263,25,3.7785,3.2023,4226,1.2321,38.3465,-120.2116,155807
4.0959,10,5.5207,4.2615,2031,1.4106,37.1424,-122.131,227236
2.0517,39,5.8162,1.9203,280,3.4933,33.9192,-117.2157,164926
3.7806,46,3.8186,1.1271,1819,2.8099,40.4411,-115.5448,158452
5.261,39,5.8601,3.8223,1569,1.0146,34.8568,-120.9747,242622
3.8896,12,1.952,4.5519,3229,2.5747,32.0656,-118.2734,126182
2.6975,11,3.0794,3.4561,752,2.0004,32.5598,-117.4006,147668
3.1286,49,7.7144,4.3072,1440,4.4863,33.9669,-120.0965,168797
7.7205,43,2.6455,4.994,3350,3.8324,40.1352,-123.3256,353164
4.2855,3,2.2513,2.7472,2128,3.95,41.7453,-115.6986,213614
6.4176,51,3.5861,4.7088,3091,4.8038,39.1668,-115.6222,268644
8.2961,22,4.3394,2.0496,2219,3.8394,33.6624,-122.9786,427069
10.8203,4,3.9569,3.8554,4059,1.6423,40.6503,-118.1192,555366
2.0307,8,4.3714,4.5566,1942,4.7492,40.1003,-116.6788,111215
12.292,14,2.2592,2.8439,3339,1.4524,40.489,-123.0717,587465
9.9767,20,2.4886,3.3191,768,1.7704,33.8117,-115.5364,442941
2.6037,24,3.1225,4.8672,2476,2.1406,37.163,-120.457,127714
13.2933,14,4.6179,1.6303,2804,1.7004,38.2635,-118.1156,680687
13.9318,28,4.0231,2.1019,195,1.0733,38.7775,-120.2347,655541
2.3246,16,8.122,3.9752,3383,2.8366,38.8494,-118.7166,158695
5.2378,32,5.7297,2.0344,855,3.7519,32.1335,-117.4198,289638
12.3837,47,6.1813,2.7535,2815,2.6849,41.5975,-116.918,595406
11.6015,12,6.0453,0.7271,1613,1.9391,37.7927,-119.9759,588628
3.991,16,4.589,3.0447,2232,4.5316,33.9417,-122.8867,237277
4.3262,19,9.8243,3.3205,2799,2.5532,39.6622,-120.5677,245806
6.5014,5,1.336,0.8717,4795,4.3555,32.5405,-115.6531,270128
8.0411,12,2.9425,1.5976,2646,1.714,33.6526,-118.1015,402097
9.8464,29,3.5619,2.4493,1098,2.3335,35.9666,-119.5235,485477
6.4803,5,8.9317,4.0156,3414,4.214,37.6317,-117.2991,374962
7.7442,42,9.2698,0.5975,4702,1.1218,36.1767,-115.8247,391852
11.5909,17,8.6149,1.9911,1732,4.682,35.0368,-115.1832,631558
1.9952,47,4.7526,0.522,2163,2.5862,39.3697,-116.7826,108670
4.9079,8,9.2316,2.8458,2302,4.9119,32.0673,-123.0995,250933
11.1302,40,1.8866,2.7445,959,3.8054,38.7843,-121.764,538234
13.5853,40,6.8719,3.8992,2311,4.7976,41.4986,-114.3472,701842
8.4076,30,9.435,0.5176,389,1.2648,33.5049,-116.7658,457262
8.6835,10,7.7941,3.9142,2980,3.8881,40.5574,-115.0827,435243
2.9468,20,3.5008,4.5105,615,4.5019,33.8532,-118.6945,163055
7.5401,45,7.4576,1.9284,3289,4.9503,36.2085,-122.9972,420588
8.6903,16,3.6529,2.0016,1149,1.1336,41.7504,-122.5788,408831
4.7734,41,2.0042,0.5048,247,1.3326,39.8673,-114.4207,209919
5.1348,16,7.455,2.431,3034,3.9267,35.594,-120.5818,266901
6.5933,42,2.613,3.2586,534,1.1557,35.4927,-120.1252,275838
1.771,3,1.9996,1.0521,4912,1.0455,35.2205,-114.2574,87369
5.8481,23,5.9658,3.4572,1222,3.1803,35.6251,-119.2359,326687
4.3545,22,6.5856,2.1458,2797,3.1179,41.7588,-123.8618,254658
5.9212,28,1.4595,3.5285,875,3.454,35.4078,-118.5389,270679
3.1168,46,1.0402,1.6299,3240,1.0563,36.4511,-116.6967,160287
13.5221,45,8.9386,3.9859,385,3.0132,34.1214,-118.5844,654485
9.5135,36,2.0373,2.9698,3778,2.1467,38.3874,-117.5239,422834
10.6679,4,6.2551,2.8994,160,4.0242,40.3271,-118.8454,576430
12.1538,38,9.5819,2.6967,3543,2.3928,34.8598,-121.7468,622469
8.229,24,5.6072,4.2889,1716,2.4264,34.1275,-123.1165,405258
2.6734,19,2.2582,2.9941,2392,3.6169,36.5138,-123.8426,142461
8.7509,11,4.5414,1.2182,1349,3.6427,38.8481,-117.1324,441704
9.4224,40,6.6164,3.3161,4814,1.2332,36.066,-120.123,502619
11.5634,46,7.8656,2.8134,4146,3.504,33.4771,-118.882,557613
7.3274,40,6.4624,0.8102,3360,3.6314,33.8035,-122.8272,358889
3.2223,46,1.3088,3.1149,4654,2.8301,34.8751,-118.4528,134527
5.331,39,2.2879,0.8572,4978,4.3115,40.3455,-121.5231,274059
6.4016,18,4.3462,3.7617,391,1.0364,37.0916,-115.8466,308507
10.2199,12,7.3514,3.4465,3293,4.8735,37.8785,-118.0277,576255
9.2055,14,6.259,2.7197,3848,2.5041,34.0123,-123.3726,457165
6.3073,47,1.4023,3.8695,673,3.3828,38.5449,-121.8509,217463
14.818,18,8.172,1.7633,931,1.1373,40.388,-121.6569,804019
9.678,44,6.4461,2.5089,4106,3.8356,34.001,-115.9669,441897
4.7026,42,8.9844,0.5688,4413,3.1748,32.5844,-119.1123,261938
2.8741,12,4.7589,4.9473,453,4.8415,38.6405,-117.5633,201322
3.5636,40,5.4118,0.7531,2862,2.6901,40.1587,-119.1282,155655
4.8204,27,4.65,0.97,879,3.8875,38.8428,-119.9376,222940
3.6692,6,7.5021,2.727,4195,1.2969,36.2844,-115.7654,192788
4.0187,24,7.7692,2.1916,4523,1.2581,38.5352,-115.7734,189954
5.3488,51,7.5092,2.8956,908,4.796,41.9693,-115.5851,244053
3.8405,33,3.6244,4.2576,4264,2.0132,38.236,-114.4304,121527
13.6063,45,6.7243,1.2138,3280,4.6496,37.2814,-120.6916,713494
2.5832,16,4.0468,3.3779,4750,1.3505,37.3976,-116.9347,77772
8.5809,50,8.5078,0.5812,2568,3.551,36.6903,-120.6205,465424
7.0404,12,1.496,4.0552,3612,3.2063,38.8783,-115.0732,288803
14.7621,31,1.3395,4.1703,3452,4.8647,40.4477,-118.7121,704307
3.0125,37,1.9154,2.2072,2663,2.6161,39.2081,-120.2806,140432
6.8711,13,2.8213,1.28,3720,1.1936,34.2539,-123.9239,340698
14.5879,8,1.3387,4.1498,4673,2.8963,35.6666,-117.2541,676219
13.1843,38,1.6446,4.5914,551,4.2967,37.909,-119.4497,617462
12.5305,3,3.7545,0.8389,2931,1.2099,41.9316,-123.0439,632857
4.9817,20,1.8981,3.1091,2652,1.1448,32.6859,-120.1861,219044
3.807,4,8.2187,4.7217,1807,4.287,33.8858,-118.8684,200786
10.5267,44,1.4848,3.3968,1137,4.2959,39.7472,-120.6842,493425
14.0466,45,9.1714,4.1914,4926,1.7999,33.923,-116.3005,694149
9.0163,2,8.8376,1.5342,225,3.6299,38.7256,-116.6427,539801
9.2168,51,2.8755,0.9605,3709,1.2571,41.9434,-122.8363,449331
5.2797,36,1.6437,2.1928,3147,4.0624,38.4081,-118.863,242589
11.8882,23,1.9498,2.278,1556,2.2208,36.7909,-119.4037,568841
4.0251,45,6.0318,4.0379,4398,1.922,40.3264,-116.4704,158022
5.8697,19,6.4082,2.3283,4801,3.7106,39.7178,-119.1362,291497
7.2434,40,3.8402,1.5647,4695,4.6462,39.1086,-120.8226,356355
8.3527,8,3.6715,4.4885,322,1.166,33.1719,-119.3088,427880
4.7725,16,5.7835,4.0219,4133,1.5749,38.3177,-119.2462,237850
3.0503,43,3.7507,3.5029,3831,2.0229,32.1327,-122.1807,116576
9.7434,18,9.4089,1.432,4065,4.7112,32.5651,-120.4247,507197
5.3965,36,4.4437,1.4217,2306,4.5086,32.3863,-119.861,273339
9.3467,24,2.9783,2.7111,743,4.6287,33.0892,-123.4471,451767
3.5839,1,2.3137,2.8891,4451,2.5135,36.325,-117.7041,207001
7.9954,1,6.6854,1.6524,3070,1.9265,41.4622,-121.8896,450034
8.69,46,3.94,1.0552,1826,1.7666,32.7488,-120.6051,407737
2.1996,36,2.6992,2.1344,4418,4.5278,39.2132,-122.2043,97340
6.0442,11,3.4823,2.4309,4726,1.9249,37.0733,-116.5702,347778
3.3146,18,3.7709,0.7364,4517,3.1234,34.7584,-118.4709,195620
2.3556,16,6.6325,3.0409,4017,2.327,35.1692,-122.016,121301
14.8645,17,2.5721,0.509,4039,2.9957,32.2286,-122.0276,757413
5.8518,24,7.5952,1.1803,4134,2.3831,39.0041,-121.7273,393675
12.4333,34,3.7439,1.1613,2304,2.1718,33.0041,-114.4135,634472
4.9376,4,5.3948,3.594,3931,2.7093,32.347,-119.256,261573
10.7003,35,6.8936,2.6865,2402,2.3317,36.6831,-114.7062,572315
11.7631,15,5.8926,4.2622,4883,4.3588,36.7734,-114.0854,553136
9.5411,2,6.9601,1.6918,4119,3.3226,38.5473,-118.9006,496041
7.8663,51,3.9034,1.4476,3164,1.7047,39.0644,-123.1483,316576
7.0599,31,9.671,4.113,288,1.9438,37.0879,-115.8884,340374
6.2097,9,5.1309,2.4989,550,1.2142,39.0804,-117.8953,330437
14.0486,10,3.8974,1.734,1899,2.1988,34.5024,-123.2645,681534
12.7134,25,3.6675,2.3822,3897,3.6781,33.437,-119.1065,603809
14.5279,51,1.3843,2.4137,187,1.7318,41.3147,-117.3755,633900
3.178,5,7.1633,3.0745,3552,1.3968,35.7326,-119.5665,201464
11.3667,14,3.3626,0.6695,1905,2.2841,32.9006,-118.232,549614
14.1676,42,9.6304,1.6158,1569,3.4501,40.2711,-114.6495,762747
3.9466,48,2.894,2.601,517,2.8911,38.131,-122.5931,161086
2.3977,38,5.7654,2.9403,2946,2.3288,37.9195,-119.1564,146344
11.5051,40,7.6192,1.2144,574,4.5318,33.3261,-123.916,592441
9.2554,2,8.831,1.3713,4240,2.8742,39.5738,-119.6316,545018
12.8647,18,2.4081,3.7742,2304,2.8202,34.0362,-121.9298,630860
3.3869,29,9.8686,4.035,218,1.1266,32.4209,-121.7291,213233
12.2361,20,9.1607,0.8381,3072,3.5574,33.6106,-121.6894,688300
